id,campaign_id,benefit_type,amount,rate,points,minimum_spending,maximum_benefit,description,evidence,extracted_at
6863,286,reward,500.0,,,,500.0,Ödül veya hediye tutarı,"Kampanya Dönemi 10-07-2026 - 07-08-2026 Kampanya Koşulları: Ziraat Katılım Bankkart kredi kartınız ile müze, sinema, tiyatro ve konser bileti alma işlemlerinizde %10, toplam 500 TL Bankkart Lira kazanabilirsiniz.",2026-08-10T13:45:46+00:00
6864,286,installment,,,,,,6 taksit,A101'de 6 Taksit Son Gün 31.08.2026 A101'de 6 Taksit Son Gün 31.08.2026 Detaylar PETLAS'ta Peşin Fiyatına 6 Taksit Son Gün 31.12.2026 PETLAS'ta Peşin Fiyatına 6 Taksit Son Gün 31.12.2026 Detaylar Bağımsız Kart'a Özel 5.000 TL'ye varan Bankkart Lira!,2026-08-10T13:45:46+00:00
6869,287,installment,,,,,,4 taksit,"Machka’da 4 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Machka’da 4 Taksit Kampanya Dönemi 01-04-2024 - 31-08-2026 Sektör: Giyim ve Aksesuar Z",2026-08-10T13:45:46+00:00
6870,288,shopping_points,,,1500.0,2500.0,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Market Alışverişlerinize Toplam 1.500 TL Bankkart Lira!,2026-08-10T13:45:46+00:00
6871,288,reward,1500.0,,,2500.0,1500.0,Ödül veya hediye tutarı,"Kampanya Dönemi 10-07-2026 - 07-08-2026 Kampanya Koşulları: Ziraat Katılım Bankkart kredi kartınız ile 10 Temmuz 2026 - 7 Ağustos 2026 tarihleri arasında market, bakkal, kasap, manav ve şarküteri üye işyerlerinde Bankkart POS 'undan tek seferde yapacağınız 2.500 TL ve üzeri her alışverişiniz ile 125 TL, toplam 1.500 TL Bankkart Lira kazanabilirsiniz.",2026-08-10T13:45:46+00:00
6872,288,installment,,,,2500.0,,2 taksit,Son Gün 07.08.2026 Detaylar Market ve Gıda Tespo’da 2 Taksit Son Gün 31.08.2026 Market ve Gıda Tespo’da 2 Taksit Son Gün 31.08.2026 Detaylar,2026-08-10T13:45:46+00:00
6873,289,installment,,,,,,8 taksit,"Mavi'de 4 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Mavi'de 4 Taksit Kampanya Dönemi 21-08-2025 - 31-08-2026 Sektör: Giyim ve Aksesuar Kampa",2026-08-10T13:45:46+00:00
6874,290,shopping_points,,,5000.0,,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Aile Kart'a Özel 2.000 TL'ye varan Bankkart Lira!,2026-08-10T13:45:46+00:00
6875,290,installment,,,,,,4 taksit,"Michelin’de 4 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Michelin’de 4 Taksit Kampanya Dönemi 01-04-2025 - 31-08-2026 Sektör: Araç Satış / Se",2026-08-10T13:45:46+00:00
6876,291,installment,,,,,,9 taksit,"Miele'de 6 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Miele'de 6 Taksit Kampanya Dönemi 26-05-2025 - 31-08-2026 Sektör: Beyaz Eşya Ziraat Kat",2026-08-10T13:45:46+00:00
6877,292,installment,,,,,,9 taksit,"ModaLife'ta 9 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv ModaLife'ta 9 Taksit Kampanya Dönemi 16-10-2025 - 31-08-2026 Sektör: Mobilya ve Deko",2026-08-10T13:45:46+00:00
6878,293,installment,,,,,,9 taksit,"Mondihome'da 5 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Mondihome'da 5 Taksit Kampanya Dönemi 01-04-2025 - 31-08-2026 Sektör: Mobilya ve De",2026-08-10T13:45:46+00:00
6867,294,shopping_points,,,2000.0,,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Aile Kart'a Özel 2.000 TL'ye varan Bankkart Lira!,2026-08-10T13:45:46+00:00
6868,294,installment,,,,,,6 taksit,"MTV Ödemelerinize 4 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv MTV Ödemelerinize 4 Taksit Kampanya Dönemi 01-07-2026 - 05-08-2026 Ziraat Katı",2026-08-10T13:45:46+00:00
6879,295,installment,,,,,,8 taksit,"Okul Ödemelerinizde +8 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Okul Ödemelerinizde +8 Taksit Kampanya Dönemi 18-08-2025 - 31-12-2026 Sektö",2026-08-10T13:45:46+00:00
6880,296,shopping_points,,,500.0,,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı","Kuyum, Optik ve Saat Optik Alışverişinize 500 TL Bankkart Lira!",2026-08-10T13:45:46+00:00
6881,296,installment,,,,,,4 taksit,"Opmar Optik’te 4 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Opmar Optik’te 4 Taksit Kampanya Dönemi 01-04-2025 - 31-08-2026 Sektör: Optik Zir",2026-08-10T13:45:46+00:00
6882,297,shopping_points,,,500.0,5000.0,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Optik Alışverişinize 500 TL Bankkart Lira!,2026-08-10T13:45:46+00:00
6883,297,reward,500.0,,,5000.0,500.0,Ödül veya hediye tutarı,"Kampanya Dönemi 10-07-2026 - 07-08-2026 Kampanya Koşulları: Ziraat Katılım Bankkart kredi kartınız ile Bankkart anlaşmalı Optik sektöründeki üye işyerlerinde tek seferde yapacağınız 5.000 TL ve üzeri alışverişiniz ile 250 TL , 10.000 TL ve üzeri alışverişiniz ile 500 TL Bankkart Lira kazanabilirsiniz.",2026-08-10T13:45:46+00:00
6884,297,installment,,,,5000.0,,4 taksit,Kampanya kapsamında Bankkart Lira verilecek işlemler peşin veya taksitli yapılabilir.,2026-08-10T13:45:46+00:00
6885,298,installment,,,,,,4 taksit,"Oxxo’da 2 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Oxxo’da 2 Taksit Kampanya Dönemi 01-04-2025 - 31-08-2026 Sektör: Giyim ve Aksesuar Ziraa",2026-08-10T13:45:46+00:00
6888,299,installment,,,,,,4 taksit,"Panço’da 3 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Panço’da 3 Taksit Kampanya Dönemi 01-04-2025 - 31-08-2026 Sektör: Giyim ve Aksesuar Zir",2026-08-10T13:45:46+00:00
6886,300,shopping_points,,,2000.0,,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",QR ile Ödemelerinize Toplam 100 TL Bankkart Lira!,2026-08-10T13:45:46+00:00
6887,300,installment,,,,,,6 taksit,"PETLAS'ta Peşin Fiyatına 6 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv PETLAS'ta Peşin Fiyatına 6 Taksit Kampanya Dönemi 01-04-2025 - 31-12-20",2026-08-10T13:45:46+00:00
6889,301,installment,,,,,,9 taksit,"Puffy'de 6'ya varan Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Puffy'de 6'ya varan Taksit Kampanya Dönemi 01-04-2025 - 31-08-2026 Sektör: Mob",2026-08-10T13:45:46+00:00
6890,302,shopping_points,,,5000.0,500.0,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",QR ile Ödemelerinize Toplam 100 TL Bankkart Lira!,2026-08-10T13:45:46+00:00
6891,302,reward,100.0,,,500.0,100.0,Ödül veya hediye tutarı,"Kampanya Dönemi 10-07-2026 - 07-08-2026 Kampanya Koşulları: Ziraat Katılım Mobil ile POS'ta QR (Karekod) ödeme kullanılarak tek seferde yapacağınız 500 TL ve üzeri her alışverişiniz ile 25 TL , toplam 100 TL Bankkart Lira kazanabilirsiniz.",2026-08-10T13:45:46+00:00
6892,302,installment,,,,500.0,,4 taksit,Kampanya süresi boyunca QR ödeme ile alışverişler peşin ya da taksitli yapılabilir.,2026-08-10T13:45:46+00:00
6893,303,installment,,,,,,4 taksit,"Ramsey’de 4 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Ramsey’de 4 Taksit Kampanya Dönemi 12-06-2025 - 31-08-2026 Sektör: Giyim ve Aksesuar Z",2026-08-10T13:45:46+00:00
6895,304,shopping_points,,,5000.0,,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Michelin’de 4 Taksit Son Gün 31.08.2026 Michelin’de 4 Taksit Son Gün 31.08.2026 Detaylar MTV Ödemelerinize 4 Taksit Son Gün 05.08.2026 MTV Ödemelerinize 4 Taksit Son Gün 05.08.2026 Detaylar İlk Ek Kredi Kartınıza 1.000 TL Bankkart Lira!,2026-08-10T13:45:46+00:00
6896,304,installment,,,,,,5 taksit,"Sağlık Sektöründe +5 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Sağlık Sektöründe +5 Taksit Kampanya Dönemi 01-04-2025 - 31-12-2026 Sektör: S",2026-08-10T13:45:46+00:00
6894,305,installment,,,,,,4 taksit,"Samsonite’ta 2 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Samsonite’ta 2 Taksit Kampanya Dönemi 01-04-2025 - 31-08-2026 Sektör: Giyim ve Akse",2026-08-10T13:45:46+00:00
6900,306,shopping_points,,,1500.0,,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Market ve Gıda Kafe ve Restoran Harcamalarınıza Toplam 450 TL Bankkart Lira!,2026-08-10T13:45:46+00:00
6901,306,installment,,,,,,2 taksit,"Tespo’da 2 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Tespo’da 2 Taksit Kampanya Dönemi 01-04-2025 - 31-08-2026 Sektör: Market ve Gıda Ziraat",2026-08-10T13:45:46+00:00
6902,307,shopping_points,,,5000.0,,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Michelin’de 4 Taksit Son Gün 31.08.2026 Michelin’de 4 Taksit Son Gün 31.08.2026 Detaylar Sağlık Sektöründe +5 Taksit Son Gün 31.12.2026 Sağlık Sektöründe +5 Taksit Son Gün 31.12.2026 Detaylar İlk Bankkart Kredi Kartınıza 5.000 TL Bankkart Lira!,2026-08-10T13:45:46+00:00
6903,307,installment,,,,,,5 taksit,Michelin’de 4 Taksit Son Gün 31.08.2026 Michelin’de 4 Taksit Son Gün 31.08.2026 Detaylar Sağlık Sektöründe +5 Taksit Son Gün 31.12.2026 Sağlık Sektöründe +5 Taksit Son Gün 31.12.2026 Detaylar İlk Bankkart Kredi Kartınıza 5.000 TL Bankkart Lira!,2026-08-10T13:45:46+00:00
6904,307,privilege,,,,,,MasterKOBİ ayrıcalıkları,Ticari Kartla MasterKOBİ'de Özel Ayrıcalıklar ve İndirimler!,2026-08-10T13:45:46+00:00
6905,308,discount,3000.0,,,1000.0,3000.0,3.000 TL indirim,Son Gün 07.08.2026 Detaylar E-Ticaret TROY Kartla İdefix’te 3.000 TL’ye Varan İndirim!,2026-08-10T13:45:46+00:00
6906,308,shopping_points,,,500.0,1000.0,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",E-Ticaret Amazon'da 9'a varan Taksit Son Gün 31.08.2026 E-Ticaret Amazon'da 9'a varan Taksit Son Gün 31.08.2026 Detaylar E-Ticaret E-Ticaret Alışverişlerinize Toplam 500 TL Bankkart Lira!,2026-08-10T13:45:46+00:00
6907,308,installment,,,,1000.0,,9 taksit,"Trendyol'da 6'ya varan Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Trendyol'da 6'ya varan Taksit Kampanya Dönemi 01-04-2025 - 31-08-2026 Sektö",2026-08-10T13:45:46+00:00
6897,309,discount,3000.0,,,1000.0,3000.0,3.000 TL indirim,TROY Kartla İdefix’te 3.000 TL’ye Varan İndirim!,2026-08-10T13:45:46+00:00
6898,309,shopping_points,,,500.0,1000.0,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",E-Ticaret E-Ticaret Alışverişlerinize Toplam 500 TL Bankkart Lira!,2026-08-10T13:45:46+00:00
6899,309,installment,,,,1000.0,,9 taksit,Son Gün 07.08.2026 Detaylar E-Ticaret Amazon'da 9'a varan Taksit Son Gün 31.08.2026 E-Ticaret Amazon'da 9'a varan Taksit Son Gün 31.08.2026 Detaylar E-Ticaret Trendyol'da 6'ya varan Taksit Son Gün 31.08.2026 E-Ticaret Trendyol'da 6'ya varan Taksit Son Gün 31.08.2026 Detaylar,2026-08-10T13:45:46+00:00
6908,310,installment,,,,,,5 taksit,"Troy'da 5 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Troy'da 5 Taksit Kampanya Dönemi 01-04-2025 - 31-08-2026 Sektör: Elektronik Ziraat Katıl",2026-08-10T13:45:46+00:00
6909,311,discount,,30.0,,,,%30 indirim,Turizm ve Seyahat Yolcu360'ta Yurt İçi Araç Kiralamalarınızda %10 İndirim Son Gün 31.12.2026 Turizm ve Seyahat Yolcu360'ta Yurt İçi Araç Kiralamalarınızda %10 İndirim Son Gün 31.12.2026 Detaylar Turizm ve Seyahat Yolcu360'ta Yurt Dışı Araç Kiralamalarınızda %15 İndirim Son Gün 31.12.2026 Turizm ve Seyahat Yolcu360'ta Yurt Dışı Araç Kiralamalarınızda %15 İndirim Son Gün 31.12.2026 Detaylar Turizm ve Seyahat Enterprise,2026-08-10T13:45:46+00:00
6910,311,discount,,15.0,,,,%15 indirim,Turizm ve Seyahat Yolcu360'ta Yurt İçi Araç Kiralamalarınızda %10 İndirim Son Gün 31.12.2026 Turizm ve Seyahat Yolcu360'ta Yurt İçi Araç Kiralamalarınızda %10 İndirim Son Gün 31.12.2026 Detaylar Turizm ve Seyahat Yolcu360'ta Yurt Dışı Araç Kiralamalarınızda %15 İndirim Son Gün 31.12.2026 Turizm ve Seyahat Yolcu360'ta Yurt Dışı Araç Kiralamalarınızda %15 İndirim Son Gün 31.12.2026 Detaylar Turizm ve Seyahat Enterprise,2026-08-10T13:45:46+00:00
6911,311,discount,,10.0,,,,%10 indirim,Turizm ve Seyahat Yolcu360'ta Yurt İçi Araç Kiralamalarınızda %10 İndirim Son Gün 31.12.2026 Turizm ve Seyahat Yolcu360'ta Yurt İçi Araç Kiralamalarınızda %10 İndirim Son Gün 31.12.2026 Detaylar Turizm ve Seyahat Yolcu360'ta Yurt Dışı Araç Kiralamalarınızda %15 İndirim Son Gün 31.12.2026 Turizm ve Seyahat Yolcu360'ta Yurt Dışı Araç Kiralamalarınızda %15 İndirim Son Gün 31.12.2026 Detaylar Turizm ve Seyahat Enterprise,2026-08-10T13:45:46+00:00
6912,311,installment,,,,,,6 taksit,"Türk Hava Yolları'nda 6 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Türk Hava Yolları'nda 6 Taksit Kampanya Dönemi 01-05-2025 - 31-08-2026 Sek",2026-08-10T13:45:46+00:00
6913,312,installment,,,,,,9 taksit,"Uğur Derin Dondurucu’da 9 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Uğur Derin Dondurucu’da 9 Taksit Kampanya Dönemi 01-04-2025 - 31-08-2026",2026-08-10T13:45:46+00:00
6914,313,installment,,,,,,5 taksit,"Vatan’da 3 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Vatan’da 3 Taksit Kampanya Dönemi 01-04-2025 - 31-08-2026 Sektör: Elektronik Ziraat Kat",2026-08-10T13:45:46+00:00
6915,314,installment,,,,,,8 taksit,"W Collection'da 4 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv W Collection'da 4 Taksit Kampanya Dönemi 01-03-2026 - 31-08-2026 Ziraat Katılım ",2026-08-10T13:45:46+00:00
6916,315,installment,,,,,,9 taksit,"Yataş Bedding'de 8 Taksit Tüm Kampanyalar 2 Kuyum, Optik ve Saat 3 Market ve Gıda 4 E-Ticaret 2 Elektronik ve Telekomünikasyon 3 Yapı Sektörü ve İklimlendirme 2 Akaryakıt 12 1 Eğitim, Kitap ve Kırtasiye 1 Genel Kampanyalar 6 Turizm ve Seyahat 0 Hobi ve Oyuncak 15 Mobilya ve Dekorasyon 4 Beyaz Eşya ve Ev Aletleri 17 Giyim ve Aksesuar Arşiv Yataş Bedding'de 8 Taksit Kampanya Dönemi 30-05-2025 - 31-08-2026 Sektör: Mobil",2026-08-10T13:45:46+00:00
6917,316,discount,,30.0,,,,%30 indirim,Son Gün 07.08.2026 Detaylar Turizm ve Seyahat Türk Hava Yolları'nda 6 Taksit Son Gün 31.08.2026 Turizm ve Seyahat Türk Hava Yolları'nda 6 Taksit Son Gün 31.08.2026 Detaylar Turizm ve Seyahat Enterprise'ta Araç Kiralamalarınızda %30 İndirim Son Gün 31.12.2026 Turizm ve Seyahat Enterprise'ta Araç Kiralamalarınızda %30 İndirim Son Gün 31.12.2026 Detaylar Turizm ve Seyahat Yolcu360'ta Yurt İçi Araç Kiralamalarınızda %10 ,2026-08-10T13:45:46+00:00
6918,316,discount,,15.0,,,,%15 indirim,Araç kiralama ücreti dışında yapılan ödemeler Bankkart kullanıcılarına özel %15 İndirim Kampanyası kapsamı dışındadır.,2026-08-10T13:45:46+00:00
6919,316,discount,,10.0,,,,%10 indirim,Son Gün 07.08.2026 Detaylar Turizm ve Seyahat Türk Hava Yolları'nda 6 Taksit Son Gün 31.08.2026 Turizm ve Seyahat Türk Hava Yolları'nda 6 Taksit Son Gün 31.08.2026 Detaylar Turizm ve Seyahat Enterprise'ta Araç Kiralamalarınızda %30 İndirim Son Gün 31.12.2026 Turizm ve Seyahat Enterprise'ta Araç Kiralamalarınızda %30 İndirim Son Gün 31.12.2026 Detaylar Turizm ve Seyahat Yolcu360'ta Yurt İçi Araç Kiralamalarınızda %10 ,2026-08-10T13:45:46+00:00
6920,316,shopping_points,,,1500.0,,,"Altın Puan, Worldpuan, ParafPara, Bankkart Lira veya alışveriş puanı",Turizm ve Seyahat Hava Yolu Bilet Alımınıza 1.500 TL Bankkart Lira!,2026-08-10T13:45:46+00:00
6921,316,installment,,,,,,6 taksit,Son Gün 07.08.2026 Detaylar Turizm ve Seyahat Türk Hava Yolları'nda 6 Taksit Son Gün 31.08.2026 Turizm ve Seyahat Türk Hava Yolları'nda 6 Taksit Son Gün 31.08.2026 Detaylar Turizm ve Seyahat Enterprise'ta Araç Kiralamalarınızda %30 İndirim Son Gün 31.12.2026 Turizm ve Seyahat Enterprise'ta Araç Kiralamalarınızda %30 İndirim Son Gün 31.12.2026 Detaylar Turizm ve Seyahat Yolcu360'ta Yurt İçi Araç Kiralamalarınızda %10 ,2026-08-10T13:45:46+00:00
