campaign_id,bank_name,campaign_name,category,campaign_type,linked_product_type,main_benefit,target_audience,installment,maturity,pricing,financing_amount,discount_cashback,reward,points,min_spend,max_benefit,min_transaction,max_transaction,start_date,end_date,expense_status,conditions_summary,source_url,source_checked_at,verification_status
76,Albaraka Türk,Opel Yetkili Servislerde World’e Özel 6 Taksit Fırsatı!,Kart / Taksit Kampanyası,card_campaign,,6 taksit,Kart Sahipleri,6 taksit,,,,,,,,,,,2026-06-01,2026-12-31,,Albaraka Mobil Mobil Bankacılık Aç Opel Yetkili Servislerde World’e Özel 6 Taksit Fırsatı! Müşteri Ol Müşteri Ol Opel üye iş yerlerinden yapılacak servis harcamalarında 31 Aralık 2026 tarihine kadar World'e özel 6 taksit fırsatını kaçırmayın. Kampanya Başlangıç ve Bitiş Tarihi: Kampanya 1 Haziran 2026 – 31 Aralık 2026 tarihlerinde geçerlidir. Kampanyadan Kimler Faydalanabilir? Kampanya sadece servis harcamalarında geçerlidir. Albaraka World özellikli kredi kartını kullanarak ilgili koşullarda harcama yapan müşteriler yararlanabilir. Kampanyaya Albaraka Bireysel Worldcard'lar dahildir. Kampanyaya Mastercard Gold Standart ve Business kartlar dahil değildir. Kampanyadan yalnızca bireysel bankacılık hizmeti verdiği,https://albaraka.com.tr/tr/world-dunyasi/detay/opel-yetkili-servislerde-worlde-ozel-6-taksit-firsati,2026-08-10T11:17:32+00:00,official_source_date_gated
407,Albaraka Türk,Sağlık Harcamalarına Vade Farksız 6 Taksit Kampanyası,Kart / Taksit Kampanyası,card_campaign,,6 taksit,Kart Sahipleri,6 taksit,,Vade farksız (%0),,,,,,,,,2026-08-01,2026-08-31,,"Albaraka Mobil Mobil Bankacılık Aç Sağlık Harcamalarına Vade Farksız 6 Taksit Kampanyası Kampanya Başlangıç ve Bitiş 01.08.2026 - 31.08.2026 Albaraka Mobil Albaraka Mobil TROY kredi kartlarınız ile yapacağınız 1.000 TL- 100.000 TL arası sağlık harcamalarınıza vade farksız 6 taksit fırsatı! Kampanya Katılım Adımları Albaraka Mobil üzerinden ""Sağlık Kampanyası” kampanyası için ""Hemen Katıl"" butonuna tıklayın, TROY kredi kartınız ile 1.000 TL- 100.000 TL tutarları arasında kampanyaya dahil MCC kodlarından tek çekim harcamanızı yapın, Kampanyaya katıldıktan sonra, koşullara uygun olan ilk 5 işlem otomatik taksitlendirilsin. Kampanya Başlangıç ve Bitiş Tarihi: Kampanya 1 – 31 Ağustos 2026 tarihlerinde geçerlidir. Ka",https://albaraka.com.tr/tr/kampanyalar/detay/saglik-harcamalarina-vade-farksiz-6-taksit-kampanyasi1-2,2026-08-10T11:17:32+00:00,official_source_date_gated
86,Albaraka Türk,Trendyol Harcamalarınızda World’e Özel 3 Taksit Fırsatı!,Kart / Taksit Kampanyası,card_campaign,,3 taksit,Kart Sahipleri,3 taksit,,,,,,,,,,,2026-07-01,2026-08-31,,Albaraka Mobil Mobil Bankacılık Aç Trendyol Harcamalarınızda World’e Özel 3 Taksit Fırsatı! Müşteri Ol Müşteri Ol Trendyol harcamalarınızda 31 Ağustos 2026 tarihine kadar World'e özel 3 taksit fırsatını kaçırmayın. Seçili ürünlerde taksitlendirme tutarı değişiklik gösterebilir. Kampanya Başlangıç ve Bitiş Tarihi: Kampanya 1 Temmuz 2026 – 31 Ağustos 2026 tarihlerinde geçerlidir. Kampanyadan Kimler Faydalanabilir? Albaraka World özellikli kredi kartını kullanarak ilgili koşullarda harcama yapan müşteriler yararlanabilir. Kampanyaya Albaraka Bireysel Worldcard'lar dahildir. Kampanyaya Mastercard Gold Standart ve Business kartlar dahil değildir. Kampanyadan yalnızca bireysel bankacılık hizmeti verdiğimiz müşteriler,https://albaraka.com.tr/tr/world-dunyasi/detay/trendyol-harcamalarinizda-worlde-ozel-3-taksit-firsati,2026-08-10T11:17:32+00:00,official_source_date_gated
68,Albaraka Türk,İdefix Harcamalarınızda World’e Özel 6 Taksit Fırsatı!,Kart / Taksit Kampanyası,card_campaign,,6 taksit,Kart Sahipleri,6 taksit,,,,,,,,,,,2026-07-01,2026-08-31,,Albaraka Mobil Mobil Bankacılık Aç İdefix Harcamalarınızda World’e Özel 6 Taksit Fırsatı! Müşteri Ol Müşteri Ol İdefix harcamalarınızda 31 Ağustos 2026 tarihine kadar World'e özel 6 taksit fırsatını kaçırmayın. Seçili ürünlerde taksitlendirme tutarı değişiklik gösterebilir. Kampanya Başlangıç ve Bitiş Tarihi: Kampanya 1 Temmuz 2026 – 31 Ağustos 2026 tarihlerinde geçerlidir. Kampanyadan Kimler Faydalanabilir? Albaraka World özellikli kredi kartını kullanarak ilgili koşullarda harcama yapan müşteriler yararlanabilir. Kampanyaya Albaraka Bireysel Worldcard'lar dahildir. Kampanyaya Mastercard Gold Standart ve Business kartlar dahil değildir. Kampanyadan yalnızca bireysel bankacılık hizmeti verdiğimiz müşterilerimiz,https://albaraka.com.tr/tr/world-dunyasi/detay/idefix-harcamalarinizda-worlde-ozel-6-taksit-firsati,2026-08-10T11:17:32+00:00,official_source_date_gated
27,Albaraka Türk,Dijitale Özel Konut ve Taşıt Finansmanı Kampanyası,Konut ve Taşıt Finansmanı,finance_campaign,Konut ve Taşıt Finansmanı,"Albaraka Mobil Mobil Bankacılık Aç Dijitale Özel Konut ve Taşıt Finansmanı Kampanyası Kampanya Başlangıç ve Bitiş 31.07.2026 - 31.08.2026 Müşteri Ol Müşteri Ol Hayalinizdeki Eve, İ",,,,,,,,,,,,,2026-07-31,2026-08-31,,"Albaraka Mobil Mobil Bankacılık Aç Dijitale Özel Konut ve Taşıt Finansmanı Kampanyası Kampanya Başlangıç ve Bitiş 31.07.2026 - 31.08.2026 Müşteri Ol Müşteri Ol Hayalinizdeki Eve, İstediğiniz Araca Şimdi Daha Kolay Ulaşın Yeni bir ev mi alıyorsunuz? Aracınızı yenilemeyi mi düşünüyorsunuz? Size özel avantajlı oranlarla konut ve taşıt finansmanında fırsat zamanı! Konut Finansmanı Ev sahibi olmanın tam zamanı! %2,87 'den başlayan kâr oranları ile bütçenize uygun ödeme planı oluşturun. Hayalinizdeki eve bir adım daha yaklaşın. Detaylı bilgi ve başvurmak için; Jet Finansman Başvuru | Albaraka Türk Katılım Bankası Taşıt Finansmanı Yeni ya da ikinci el araç alımlarında, %3,19 'dan başlayan kâr oranı fırsatı! Aracınızı",https://albaraka.com.tr/tr/kampanyalar/detay/konut-ve-tasit-finansmani-kampanyasi,2026-08-10T11:17:32+00:00,official_source_date_gated
393,Albaraka Türk,Akaryakıt Kampanyası,Puan Kampanyası,points_campaign,,200 puan,Kart Sahipleri,,,,,,,200 puan,1.500 TL,200 TL,,,2026-08-01,2026-08-31,,"Albaraka Mobil Mobil Bankacılık Aç Akaryakıt Kampanyası Kampanya Başlangıç ve Bitiş 01.08.2026 - 31.08.2026 Albaraka Mobil Albaraka Mobil Troy kredi kartı ile yapacağınız akaryakıt harcamalarına özel her 1.500 TL ve üzeri harcamaya 50 TL, toplamda 200 TL Worldpuan kazanın! Kampanyaya Katılım Adımları Albaraka Mobil üzerinden ""Akaryakıt Kampanyası"" için ""Hemen Katıl"" butonuna tıklayın, TROY kredi kartınız ile akaryakıt sektöründe tek seferde yapacağınız her 1.500 TL ve üzeri akaryakıt harcamanıza 50 TL, toplamda 200 TL'ye varan Worldpuan kazanın. Kampanya Başlangıç ve Bitiş Tarihi: Kampanya 1 – 31 Ağustos 2026 tarihlerinde geçerlidir. Kampanyadan Kimler Faydalanabilir: Kampanya boyunca Albaraka Mobil’den kampany",https://albaraka.com.tr/tr/kampanyalar/detay/akaryakit-kampanyasi-troy,2026-08-10T11:17:32+00:00,official_source_date_gated
394,Albaraka Türk,Albaraka ile Geleceğim Güvende!,Puan Kampanyası,points_campaign,,2.000 puan · 2.000 TL ödül,Bireysel Müşteriler,,,,,,2.000 TL,2.000 puan,,2.000 TL,,,2026-08-01,2026-08-31,,"Albaraka Mobil Mobil Bankacılık Aç Albaraka ile Geleceğim Güvende! Kampanya Başlangıç ve Bitiş 01.08.2026 - 31.08.2026 Müşteri Ol Müşteri Ol Şimdi kendiniz ve çocuğunuz için Albaraka Mobil’den yaptıracağınız BES’lerden toplamda 2.000 TL Worldpuan kazanma fırsatı sizlerle. Kampanyaya Katılmak İçin: Albaraka Mobil’e giriş yapın, Kampanyalar bölümünden “Albaraka ile Geleceğim Güvende!” kampanyasına “Hemen Katıl” butonuna tıklayın, İşlem > Sigorta İşlemleri alanından BES ya da Erken BES için başvuru yapın, Yaptırdığınız her BES ve Erken BES için 500 TL, toplamda maksimum 2.000 TL ’ye varan Worldpuan kazanın. Kampanya Başlangıç ve Bitiş Tarihi: Kampanya 1 – 31 Ağustos 2026 tarihlerinde geçerlidir. Kampanyadan Kimler",https://albaraka.com.tr/tr/kampanyalar/detay/albaraka-ile-gelecegim-guvende-10,2026-08-10T11:17:32+00:00,official_source_date_gated
395,Albaraka Türk,Albaraka ile Kazandıran Sigorta!,Puan Kampanyası,points_campaign,,2.000 puan · 2.000 TL ödül,Bireysel Müşteriler,,,,,,2.000 TL,2.000 puan,,2.000 TL,,,2026-08-01,2026-08-31,,"Albaraka Mobil Mobil Bankacılık Aç Albaraka ile Kazandıran Sigorta! Kampanya Başlangıç ve Bitiş 01.08.2026 - 31.08.2026 Müşteri Ol Müşteri Ol Şimdi mobilden yaptıracağınız sigortalarınız için toplam 2.000 TL Worldpuan kazanma fırsatı sizlerle. Albaraka Mobil’den ihtiyacınız olan sigortaları kolayca yaptırın, siz de kazanın! Kampanyaya Katılmak İçin: Albaraka Mobil’e giriş yapın, Kampanyalar bölümünden “Albaraka ile Kazandıran Sigorta!” kampanyasına “Hemen Katıl” butonuna tıklayın, İşlem > Sigorta İşlemleri alanından dilediğiniz sigorta için başvuru yapın, 2000 TL’ye varan Worldpuan kazanma şansı yakalayın Kazanılacak Worldpuan Tutarları: Kasko: 500 TL Zorunlu Trafik Sigortası: 400 TL Limitsiz İMM: 400 TL Konut",https://albaraka.com.tr/tr/kampanyalar/detay/albaraka-ile-kazandiran-sigorta-10,2026-08-10T11:17:32+00:00,official_source_date_gated
397,Albaraka Türk,DASK Sigortasında Worldpuan Fırsatı!,Puan Kampanyası,points_campaign,,3 taksit · 300 puan,Bireysel Müşteriler,3 taksit,,,,,,300 puan,,,,,2026-08-01,2026-08-31,,"Albaraka Mobil Mobil Bankacılık Aç DASK Sigortasında Worldpuan Fırsatı! Kampanya Başlangıç ve Bitiş 01.08.2026 - 31.08.2026 Müşteri Ol Müşteri Ol Siz de Albaraka Mobil’den DASK sigortanızı kolayca yaptırın, evinizi koruma altına alırken Worldpuan ve taksit fırsatlarından yararlanın! Kampanyaya Katılmak İçin: Albaraka Mobil’e giriş yapın, Kampanyalar bölümünden “DASK Sigortasında Worldpuan Fırsatı!” kampanyasına “Hemen Katıl” butonuna tıklayın, İşlem > Sigorta İşlemleri alanından DASK sigortası için başvuru yapın, 300 TL Worldpuan kazanma fırsatını yakalayın. Kampanya Başlangıç ve Bitiş Tarihi: Kampanya 1 – 31 Ağustos 2026 tarihlerinde geçerlidir. Kampanyadan Kimler Faydalanabilir? Kampanyadan 1 – 31 Ağustos 202",https://albaraka.com.tr/tr/kampanyalar/detay/dask-sigortasinda-worldpuan-firsati-2-2,2026-08-10T11:17:32+00:00,official_source_date_gated
51,Albaraka Türk,Davet Nasıl Gönderilir?,Puan Kampanyası,points_campaign,,5.000 puan,,,,,,,,5.000 puan,,5.000 TL,,,2024-04-14,2026-12-31,,"Albaraka Mobil Mobil Bankacılık Aç Yakınını Davet Et Kampanyası Kampanya Başlangıç ve Bitiş 14.04.2024 - 31.12.2026 Albaraka Mobil Albaraka Mobil Albaraka Türk'e müşteri olan her yakınınız için 500 TL, toplamda 5.000 TL'ye varan Worldpuan kazanın! Üstelik davet edilen yakınınınız da 500 TL Worldpuan kazanıyor! Davet Nasıl Gönderilir? Müşteriler, Albaraka Mobil uygulaması üzerinden Profil ve Ayarlar> Yakınını Davet Et> Davet Kodu Paylaş veya Albaraka Mobil Kampanyalar alanında yer alan Yakınını Davet Et kampanyasını kullanarak kendilerine özel üretilen davet kodunu sosyal medya ve ilgili platformlardan (WhatsApp, Facebook, X, SMS, Mail vb.) kolaylıkla paylaşabilirler. Davet Edilen Kişiler; Albaraka Mobil’de “Müş",https://albaraka.com.tr/tr/kampanyalar/detay/yakinini-davet-et-kampanyasi,2026-08-10T11:17:32+00:00,official_source_date_gated
16,Albaraka Türk,Eflatun Kredi Kart ile Kozmetik Harcamalarına 200 TL\u0027ye varan Worldpuan!,Puan Kampanyası,points_campaign,,200 puan,Kart Sahipleri,,,,,,,200 puan,500 TL,200 TL,,,2026-01-01,2026-12-31,,"Albaraka Mobil Mobil Bankacılık Aç Eflatun Kredi Kart ile Kozmetik Harcamalarına 200 TL'ye varan Worldpuan! Kampanya Başlangıç ve Bitiş 01.01.2026 - 31.12.2026 Eflatun Kredi Kart ile Kozmetik Harcamalarına 200 TL'ye varan Worldpuan! Eflatun kredi kartınız ile yapacağınız 500 TL ve üzeri kozmetik harcamalarına 50 TL, toplamda 200 TL Worldpuan kazanma fırsatı sizi bekliyor! Kampanya Detayları: Kampanya kapsamında, Eflatun kredi kart sahibi müşterilerimiz kozmetik sektöründe yapacağı tek seferdeki 500 TL ve üzeri işlemler için 50 TL Worldpuan kazanımı sağlayacaklardır. Müşterilerimiz kampanya kapsamında içinde bulunulan ayda en fazla 200 TL Worldpuan kazanabilirler. Kampanya kapsamına Eflatun kredi kartları dahild",https://albaraka.com.tr/tr/kampanyalar/detay/eflatun-kredi-kart-ile-kozmetik-harcamalarina-200-tlye-varan-worldpuan,2026-08-10T11:17:32+00:00,official_source_date_gated
408,Albaraka Türk,Giyim ve Kozmetik Harcamalarınızda 1.000 TL’ye varan Worldpuan!,Puan Kampanyası,points_campaign,,1.000 puan,"Kart Sahipleri,Bireysel Müşteriler",,,,,,,1.000 puan,3.000 TL,1.000 TL,,,2026-08-01,2026-08-31,,"Albaraka Mobil Mobil Bankacılık Aç Giyim ve Kozmetik Harcamalarınızda 1.000 TL’ye varan Worldpuan! Müşteri Ol Müşteri Ol Giyim ve Kozmetik Harcamalarınızda 1.000 TL’ye varan Worldpuan! Giyim ve kozmetik sektöründe yapacağınız ilk 3.000 TL ve üzeri harcamadan sonraki her 3.000 TL ve üzeri harcamaya 100 TL, toplam 1.000 TL World Puan! Kampanyaya Katılım Adımları: Albaraka Mobil üzerinden "" Giyim ve Kozmetik Harcamalarınızda 1.000 TL’ye varan Worldpuan!’’ kampanyası için ""Hemen Katıl"" butonuna tıklayın. Kampanya Başlangıç ve Bitiş Tarihi: Kampanya 1 Ağustos – 31 Ağustos 2026 tarihlerinde geçerlidir. Kampanya Kimler Faydalanabilir: 1 – 31 Ağustos 2026 tarihleri arasında Albaraka Mobil’den kampanyaya katılıp, Albara",https://albaraka.com.tr/tr/world-dunyasi/detay/giyim-ve-kozmetik-harcamalarinizda-1000-tlye-varan-worldpuan_1,2026-08-10T11:17:32+00:00,official_source_date_gated
22,Albaraka Türk,HGS Talimatınıza 500 TL Worldpuan!,Puan Kampanyası,points_campaign,,500 puan,"Kart Sahipleri,Bireysel Müşteriler",,,,,,,500 puan,,,,,2026-01-01,2026-12-31,,"Albaraka Mobil Mobil Bankacılık Aç HGS Talimatınıza 500 TL Worldpuan! Kampanya Başlangıç ve Bitiş 01.01.2026 - 31.12.2026 Albaraka Mobil Albaraka Mobil HGS ile yollarda beklemeden ödemelerinizi yapın, Worldpuanları kapın! Kampanyaya Katılım Adımları: Albaraka Mobil üzerinden ""HGS Talimatınıza 500 TL Worldpuan!"" kampanyası için ""Hemen Katıl"" butonuna tıklayın. Plaka bilginiz ile Albaraka Mobil üzerinden HGS etiketi başvurusu yapın, Bankamızdan ilk kez alacağınız HGS etiketiniz için otomatik yükleme tipini kredi kartı seçin, 500 TL Worldpuan kazanın! Kampanya Başlangıç ve Bitiş Tarihi: Kampanya 1 Ocak 2026 – 31 Aralık 2026 tarihlerinde geçerlidir. Kampanya Şartları: Kampanya, bankamızdan ilk kez HGS etiketi alaca",https://albaraka.com.tr/tr/kampanyalar/detay/hgs-talimatiniza-500-tl-worldpuan,2026-08-10T11:17:32+00:00,official_source_date_gated
401,Albaraka Türk,Otomatik Fatura Ödeme Talimatlarınıza Toplamda 2.000 TL Worldpuan!,Puan Kampanyası,points_campaign,,2.000 puan,"Kart Sahipleri,Bireysel Müşteriler",,,,,,,2.000 puan,,2.000 TL,,,2026-08-01,2026-08-31,,"Albaraka Mobil Mobil Bankacılık Aç Otomatik Fatura Ödeme Talimatlarınıza Toplamda 2.000 TL Worldpuan! Kampanya Başlangıç ve Bitiş 01.08.2026 - 31.08.2026 Albaraka Mobil Albaraka Mobil Albaraka Mobil üzerinden kredi kartınız ile vereceğiniz her yeni otomatik fatura ödeme talimatınıza 200 TL, toplamda 2.000 TL'ye varan Worldpuan kazanma fırsatı! Kampanyaya Katılım Adımları: Albaraka Mobil üzerinden ""Otomatik Fatura Ödeme Talimatı Kampanyası!” için ""Hemen Katıl"" butonuna tıklayın. Albaraka Mobil üzerinden İşlem → Ödemeler → Otomatik Ödeme Talimatı → Yeni Otomatik Ödeme Talimatı adımlarını takip ederek, talimata konu olacak abone numaranızı girin, otomatik ödeme talimatı tipini kredi kartı seçerek işlemi tamamlayın",https://albaraka.com.tr/tr/kampanyalar/detay/otomatik-fatura-odeme-talimatlariniza-toplamda-2000-tl-worldpuan-12,2026-08-10T11:17:32+00:00,official_source_date_gated
404,Albaraka Türk,QR Kod İle Ödemelerinize Toplamda 300 TL Worldpuan!,Puan Kampanyası,points_campaign,,300 puan,"Kart Sahipleri,Bireysel Müşteriler",,,,,,,300 puan,,300 TL,,,2026-08-01,2026-08-31,,Albaraka Mobil Mobil Bankacılık Aç QR Kod İle Ödemelerinize Toplamda 300 TL Worldpuan! Kampanya Başlangıç ve Bitiş 01.08.2026 - 31.08.2026 Müşteri Ol Müşteri Ol QR Kod ile kartınızı yanınızda taşımanıza gerek kalmadan ödemelerinizi yapabilirsiniz! Bunun için yapmanız gereken çok basit: Ödeme noktasında QR Kod ile ödeme yapmak istediğinizi belirtin. Albaraka Mobil'e giriş yapın ve “İşlem” menüsünden “TR Karekod (QR) İşlemleri” seçin. Menüden “TR Karekod (QR) ile Öde”ı seçin. Telefonunuzun kamerasını POS cihazındaki karekoda yöneltin. QR Kod ile ödeme yapmak işte bu kadar kolay. Hem kart taşımanıza gerek kalmayacak hem de temassız bir şekilde ödemenizi gerçekleştirebileceksiniz. Kampanyaya Katılım Adımları: Albar,https://albaraka.com.tr/tr/kampanyalar/detay/qr-kod-ile-odemelerinize-toplamda-300-tl-worldpuan-6,2026-08-10T11:17:32+00:00,official_source_date_gated
406,Albaraka Türk,Restoran Kampanyası,Puan Kampanyası,points_campaign,,300 puan,"Kart Sahipleri,Bireysel Müşteriler",,,,,,,300 puan,2.000 TL,300 TL,,,2026-08-01,2026-08-31,,"Albaraka Mobil Mobil Bankacılık Aç Restoran Kampanyası Kampanya Başlangıç ve Bitiş 01.08.2026 - 31.08.2026 Albaraka Mobil Albaraka Mobil TROY kredi kartınız ile yapacağınız 2.000 TL ve üzeri her restoran harcamanıza 75 TL, toplamda 300 TL’ye varan Worldpuan hediye! Kampanyaya Katılım Adımları Albaraka Mobil üzerinden “Restoran Kampanyası” kampanyası için ""Hemen Katıl"" butonuna tıklayın, Kampanya dönemi boyunca yapacağınız 2.000 TL ve üzeri restoran harcamanıza 75 TL Worldpuan kazanın. Bir müşteri en fazla 4 işleminden toplam 300 TL Worldpuan kazanabilir. Kampanya Başlangıç ve Bitiş Tarihi: Kampanya 1 – 31 Ağustos 2026 tarihlerinde geçerlidir. Kampanyadan Kimler Faydalanabilir: Kampanya dönemi boyunca Albaraka M",https://albaraka.com.tr/tr/kampanyalar/detay/restoran-kampanyasi-7_1,2026-08-10T11:17:32+00:00,official_source_date_gated
6,Albaraka Türk,Sadakat Program Nedir?,Puan Kampanyası,points_campaign,,%50 indirim/iade · 300 puan,Kart Sahipleri,,,,,%50,,300 puan,,1.000 TL,,,2025-01-01,2026-12-31,,"Albaraka Mobil Mobil Bankacılık Aç Albaraka Sadakat Programı Kampanya Başlangıç ve Bitiş 01.01.2025 - 31.12.2026 Müşteri Ol Müşteri Ol Bankamızla kurduğunuz güçlü bağı ödüllendirmek için sizi özel bir dünyaya davet ediyoruz. Albaraka Sadakat Programı , bankacılık işlemlerinizden kazandığınız puanlarla sadakat seviyenizi yükselttiğiniz, her adımda ayrıcalıklarla dolu bir deneyim sunan yepyeni bir programdır. Sadakat Program Nedir? Her ay size özel olarak tanımlanan görevleri tamamladıkça sadakat puanları kazanırsınız. Ay sonunda elde ettiğiniz toplam puan, hangi sadakat segmentinde yer aldığınızı belirler. Ne kadar çok görevi tamamlarsanız, o kadar yüksek segmentte yer alır ve o segmentin sunduğu özel avantajlar",https://albaraka.com.tr/tr/kampanyalar/detay/albaraka-sadakat-programi,2026-08-10T11:17:32+00:00,official_source_date_gated
409,Albaraka Türk,Seturda 7500 Tlye Varan Worldpuan 3,Puan Kampanyası,points_campaign,,12 taksit · 7.500 puan,"Kart Sahipleri,Bireysel Müşteriler",12 taksit,,,,,,7.500 puan,120.000 TL,7.500 TL,45.000 TL,69.999 TL,2026-08-01,2026-08-31,,"Albaraka Mobil Mobil Bankacılık Aç Setur'da 7.500 TL'ye varan Worldpuan! Müşteri Ol Müşteri Ol Setur’da 7.500 TL'ye varan Worldpuan! Setur’da tatilinizi planlayın, harcamalarınız Worldpuan’a dönüşsün! Setur harcamalarınızda 7.500 TL’ye varan Worldpuan kazanın! Kampanyaya Katılım Adımları: Albaraka Mobil üzerinden "" Setur'da 7.500 TL’ye varan Worldpuan!’’ kampanyası için ""Hemen Katıl"" butonuna tıklayın. Tek seferde yapılacak seçili yurt içi ve Kuzey Kıbrıs otel, yurt dışı tur ve kültür turu rezervasyonlarınızda 45.000 TL - 69.999 TL arası harcamaya 2.500 TL, 70.000 - 119.999 TL arası harcamaya 5.000 TL, 120.000 TL ve üzeri harcamaya 7.500 TL Worldpuan hediye edilecektir. Kampanya setur.com.tr ve Setur Mobil uygu",https://albaraka.com.tr/tr/world-dunyasi/detay/seturda-7500-tlye-varan-worldpuan_3,2026-08-10T11:17:32+00:00,official_source_date_gated
